FechaInicio,NúmeroEntrevista,DISTRITO,(P0B*R1AE) - Sexo (anotar),(P0D*R1AS) - ¿Me puede decir su edad?,"P0F*R1AS) - Actualmente, ¿está viviendo en...?",(P1*M1AS) - b - En su distrito,(P1*M1AS) - c - En su barrio,(P2*M10S) - b - En su distrito,(P2*M10S) - c - En su barrio,(P3*M10S) - a - En Madrid,(P3*M10S) - b - En su distrito,(P3*M10S) - c - En su barrio,(P4*M10S) - a - Cuidado y conservación de la ciudad,(P4*M10S) - b - Movilidad y transporte público,(P4*M10S) - c - Calidad medioambiental,(P4*M10S) - d - Facilidad para encontrar un trabajo,(P4*M10S) - e - Facilidad para emprender un negocio,(P4*M10S) - f - Imagen internacional de Madrid,(P4*M10S) - g - Coste de la vida,(P4*M10S) - h - Integración social,(P4*M10S) - i - Salud y servicios sanitarios,(P4*M10S) - j - Educación y centros educativos,(P4*M10S) - k - Facilidad para encontrar una vivienda en el marco de sus posibilidades,(P4*M10S) - l - Facilidad para hacer deporte,"(P4*M10S) - m - Oferta cultural, ocio y diversión",(P4*M10S) - n - Convivencia vecinal,(P4*M10S) - o - Seguridad,(P5B*R1AE) - Anotar 2ª problema,(P6*M10S) - a - Desigualdad de oportunidades entre hombres y mujeres,(P6*M10S) - b - Desigualdad de oportunidades entre la población extranjera y autóctona,(P7*M10S) - a - Las personas mayores,(P7*M10S) - b - La infancia,(P7*M10S) - c - Las personas con discapacidad,(P7*M10S) - d - Las personas lgtbiq+,(P7*M10S) - e - Los migrantes,(7*M10S) - f - La adolescencia,(P8*M10S) - a - La recogida de basuras y contenedores,"(P8*M10S) - b - La gestión y tratamiento de residuos (reciclaje, compostaje, etc.)",(P8*M10S) - c - El control de la contaminación atmosférica,(P8*M10S) - d - El control del ruido,(P8*M10S) - e - La limpieza de las calles,(P8*M10S) - f - El alumbrado público,"(P8*M10S) - g - Las infraestructuras de la ciudad para la circulación de vehículos (calles, túneles, etc.…)",(P8*M10S) - h - La pavimentación y conservación de las aceras,(P8*M10S) - i - El asfaltado y conservación de las calzadas,(P8*M10S) - j - La peatonalización de calles,"(P8*M10S) - k - La eliminación de barreras arquitectónicas (rebaje de bordillos, semáforos acústicos, etc.)",(P8*M10S) - l - La movilidad sostenible,(P8*M10S) - v - La mejora de la calidad del aire,(P8*M10S) - m - La conservación y rehabilitación de los edificios,(P8*M10S) - n - La protección de monumentos y del patrimonio histórico-artístico,(P8*M10S) - o - La información y promoción turística,"(P8*M10S) - p - La organización de fiestas y eventos populares (cabalgata, fiestas de san isidro, fiestas de los distritos...)","(P8*M10S) - q - El control de la salud pública (plagas, alimentos, aguas...)",(P8*M10S) - r - Las ayudas e incentivos a pymes y autónomos,(P8*M10S) - t - La promoción pública de viviendas,(P8*M10S) - w - La actuación frente a la ocupación ilegal,"(P8*M10S) - u - Los beneficios fiscales promovidos por el ayuntamiento (bajada de impuestos, bonificaciones...)",(P8*M10S) - x - El plan de fomento de la natalidad y la conciliación (el cheque bebé),(P9*M10S) - a - La atención a la ciudadanía,(P9*M10S) - c - El servicio de autobuses de la Emt,(P9*M10S) - d - Los taxis,(P9*M10S) - e - El ser (servicio de estacionamiento regulado),(P9*M10S) - f - Los agentes de movilidad,(P9*M10S) - g - La policía municipal,(P9*M10S) - h - Los bomberos,(P9*M10S) - i - Samur – protección civil,(P9*M10S) - j - La beca infantil para la escolarización 0-3 años,"(P9*M10S) - k - Los servicios sociales municipales (mayores, personas con discapacidad, inmigrantes, familias, …)",(P9*M10S) - l - Las vías ciclistas,(P9*M10S) - m - Los aparcamientos municipales,(P9*M10S) - n - Los puntos limpios de recogida y reciclaje de residuos,(P9*M10S) - o - Los espacios verdes (parques y jardines),(P9*M10S) - p - Los parques infantiles,(P9*M10S) - q - Los mercados municipales,(P9*M10S) - r - Las instalaciones deportivas municipales,(P9*M10S) - s - Los centros culturales municipales,(P9*M10S) - t - Las bibliotecas municipales,"(P9*M10S) - u - Los teatros municipales (Español, Matadero, Fernán Gómez…)",(P9*M10S) - v - El Samur social,(P9*M10S) - w - Bicimad,(P11*M10S) - b - Durante el día,(P11*M10S) - c - Durante la noche,(P13*M10S) - b - Durante el día,(P13*M10S) - c - Durante la noche,(P20*M2AS) - b - Segundo,Ponderacion
30-sep-25,1451675,15,2,2,1,5,5,3,3,0,0,0,4,7,5,6,99,99,0,99,3,99,1,5,9,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,6.0,6.0,5.0,5.0,9.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,8.0,9.0,8.0,7.0,"1,402746"
30-sep-25,1451676,8,2,2,4,7,6,7,7,7,7,7,7,7,5,2,2,9,2,2,5,7,0,8,10,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,7.0,7.0,7.0,2.0,8.0,7.0,9.0,7.0,6.0,99.0,8.0,8.0,8.0,8.0,9.0,7.0,10.0,8.0,99.0,7.0,8.0,7.0,8.0,7.0,5.0,"1,479807"
30-sep-25,1451677,6,1,2,1,7,7,7,7,6,5,5,7,9,6,8,7,10,7,8,7,8,3,10,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,9.0,6.0,6.0,10.0,9.0,8.0,7.0,9.0,10.0,7.0,5.0,7.0,9.0,7.0,10.0,7.0,9.0,9.0,7.0,7.0,10.0,8.0,10.0,6.0,5.0,"1,223339"
30-sep-25,1451678,18,2,2,4,1,1,5,4,7,5,2,7,10,4,2,4,7,1,10,2,3,5,9,10,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0,7.0,3.0,2.0,4.0,8.0,3.0,2.0,6.0,6.0,5.0,5.0,9.0,9.0,6.0,9.0,7.0,6.0,2.0,8.0,"0,732367"
30-sep-25,1451679,8,1,5,5,9,9,8,8,9,10,10,8,9,9,7,8,10,7,8,9,7,7,8,10,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,8.0,8.0,7.0,9.0,9.0,9.0,99.0,8.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,14.0,"1,736503"
30-sep-25,1451680,12,2,4,1,1,2,0,3,5,6,6,0,1,0,4,99,3,3,5,0,2,1,4,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,1.0,3.0,99.0,99.0,99.0,99.0,0.0,1.0,1.0,7.0,5.0,5.0,4.0,3.0,4.0,4.0,0.0,99.0,0.0,8.0,6.0,8.0,7.0,5.0,"0,798103"
30-sep-25,1451681,6,2,5,3,9,8,7,7,10,10,10,6,8,7,99,99,8,3,8,7,7,6,8,8,6,7,4.0,3.0,99.0,8.0,8.0,7.0,8.0,8.0,8.0,2.0,99.0,6.0,4.0,1.0,8.0,7.0,5.0,6.0,7.0,6.0,3.0,6.0,6.0,7.0,8.0,5.0,99.0,99.0,6.0,5.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,973094"
30-sep-25,1451682,17,2,2,4,8,6,7,6,6,5,3,5,8,6,10,99,8,5,5,3,5,10,5,8,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,6.0,99.0,5.0,99.0,99.0,8.0,5.0,5.0,5.0,10.0,3.0,5.0,99.0,5.0,0.0,7.0,10.0,99.0,8.0,7.0,5.0,10.0,5.0,8.0,"0,873497"
30-sep-25,1451683,15,2,2,4,8,8,2,2,4,4,4,4,5,2,5,5,8,2,7,7,3,5,5,8,5,4,6.0,8.0,5.0,4.0,5.0,4.0,6.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,5.0,8.0,2.0,1.0,6.0,2.0,3.0,5.0,3.0,3.0,7.0,4.0,6.0,4.0,4.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,402746"
30-sep-25,1451684,10,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,4.0,4.0,99.0,2.0,99.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,"1,39142"
30-sep-25,1451685,11,2,2,4,4,8,5,7,6,6,6,8,8,6,8,9,7,4,4,3,5,3,9,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,8.0,4.0,6.0,8.0,7.0,5.0,6.0,7.0,6.0,6.0,4.0,6.0,8.0,7.0,8.0,7.0,5.0,5.0,4.0,99.0,7.0,99.0,8.0,7.0,1.0,"1,389945"
30-sep-25,1451686,11,2,4,3,4,4,3,3,5,5,5,4,6,1,5,4,5,1,4,1,1,2,1,5,2,2,4.0,5.0,5.0,1.0,5.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,3.0,6.0,1.0,3.0,99.0,2.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,30147"
30-sep-25,1451687,10,1,5,4,8,8,8,6,9,9,7,6,7,6,5,8,8,5,6,8,8,3,8,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,1.0,4.0,5.0,6.0,5.0,6.0,6.0,8.0,1.0,3.0,6.0,6.0,5.0,8.0,8.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,6.0,9.0,"1,437282"
30-sep-25,1451688,6,1,5,1,5,5,5,5,7,6,6,4,7,4,99,99,7,4,6,5,5,2,4,6,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,8.0,4.0,4.0,8.0,9.0,9.0,99.0,7.0,7.0,4.0,7.0,3.0,3.0,7.0,5.0,5.0,7.0,5.0,7.0,99.0,8.0,7.0,8.0,7.0,7.0,"0,803832"
30-sep-25,1451689,3,2,2,3,4,5,6,5,3,4,4,1,2,3,5,3,6,4,6,2,4,2,7,7,6,4,2.0,6.0,10.0,7.0,5.0,4.0,6.0,9.0,4.0,3.0,1.0,3.0,2.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,6.0,4.0,1.0,6.0,3.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,756138"
30-sep-25,1451690,16,2,5,3,10,99,10,10,10,10,10,8,10,8,5,6,10,5,8,8,10,5,8,10,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,7.0,8.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,7.0,10.0,7.0,12.0,"1,409192"
30-sep-25,1451691,4,2,5,3,9,9,8,9,6,7,7,5,7,5,5,2,7,7,3,5,5,1,5,7,3,7,10.0,6.0,7.0,6.0,8.0,8.0,6.0,8.0,8.0,5.0,5.0,2.0,2.0,5.0,8.0,6.0,8.0,8.0,5.0,7.0,5.0,5.0,7.0,8.0,7.0,8.0,5.0,99.0,9.0,3.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,945666"
30-sep-25,1451692,15,2,2,3,8,8,9,8,7,8,8,7,8,7,2,99,9,7,7,8,99,2,7,7,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,7.0,7.0,99.0,99.0,99.0,99.0,99.0,99.0,7.0,7.0,9.0,6.0,99.0,9.0,8.0,8.0,7.0,8.0,99.0,8.0,8.0,7.0,9.0,8.0,9.0,"1,402746"
30-sep-25,1451693,9,2,4,5,4,1,4,2,1,1,1,1,2,0,3,1,1,0,0,0,5,1,2,4,3,1,19.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,622996"
30-sep-25,1451694,20,2,2,2,2,2,4,4,10,5,2,8,10,3,0,1,10,0,0,0,7,0,8,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,8.0,4.0,10.0,9.0,10.0,10.0,7.0,6.0,8.0,0.0,10.0,8.0,8.0,7.0,7.0,7.0,3.0,9.0,10.0,2.0,6.0,0.0,0.0,0.0,2.0,"0,954129"
30-sep-25,1451695,15,2,2,3,5,5,5,5,3,7,7,7,9,7,10,99,10,3,4,99,10,5,10,10,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,7.0,4.0,8.0,9.0,8.0,99.0,99.0,0.0,8.0,9.0,8.0,8.0,10.0,10.0,99.0,8.0,10.0,99.0,7.0,10.0,7.0,10.0,6.0,5.0,"1,402746"
30-sep-25,1451696,8,1,5,4,9,9,8,8,9,9,9,6,7,7,5,3,8,3,7,8,8,6,6,7,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,8.0,8.0,10.0,7.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,"1,736503"
30-sep-25,1451697,2,2,5,3,8,8,9,9,8,8,8,6,10,9,9,10,10,5,8,10,9,7,10,10,10,6,39.0,0.0,0.0,8.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,6.0,6.0,10.0,9.0,8.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,082927"
30-sep-25,1451698,17,2,4,3,10,10,8,7,10,6,6,5,10,5,5,3,9,3,99,2,8,2,7,8,5,5,5.0,5.0,2.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,3.0,10.0,10.0,9.0,10.0,7.0,10.0,8.0,7.0,9.0,3.0,9.0,10.0,9.0,10.0,99.0,2.0,2.0,6.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,765814"
30-sep-25,1451699,11,2,5,5,8,8,5,5,0,0,0,5,0,5,5,5,8,5,5,0,0,0,0,9,8,5,19.0,5.0,5.0,0.0,5.0,8.0,0.0,0.0,5.0,8.0,8.0,5.0,8.0,0.0,7.0,8.0,8.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,942125"
30-sep-25,1451700,10,2,2,4,6,8,5,7,6,6,6,6,5,4,5,3,7,3,6,6,7,2,8,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,6.0,6.0,7.0,7.0,8.0,7.0,5.0,6.0,7.0,5.0,4.0,6.0,6.0,6.0,5.0,7.0,8.0,7.0,6.0,7.0,9.0,8.0,9.0,9.0,2.0,"1,370589"
30-sep-25,1451701,11,2,4,4,6,8,5,6,5,4,4,6,4,4,7,5,10,4,8,7,7,3,6,9,4,7,17.0,8.0,3.0,4.0,4.0,4.0,6.0,6.0,3.0,5.0,6.0,6.0,6.0,1.0,5.0,7.0,2.0,1.0,5.0,2.0,0.0,4.0,4.0,10.0,9.0,7.0,0.0,6.0,5.0,3.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,30147"
30-sep-25,1451702,20,1,5,1,6,3,7,5,6,6,6,0,10,10,10,5,10,10,8,8,10,2,10,10,8,4,17.0,10.0,2.0,10.0,10.0,8.0,8.0,4.0,2.0,2.0,2.0,8.0,2.0,3.0,0.0,10.0,0.0,0.0,8.0,8.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,7.0,5.0,0.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,706033"
30-sep-25,1451703,13,1,5,1,10,10,9,9,3,2,2,5,9,5,9,1,3,4,1,7,7,1,7,9,5,9,10.0,5.0,1.0,9.0,9.0,5.0,5.0,1.0,3.0,9.0,9.0,5.0,2.0,1.0,9.0,9.0,6.0,5.0,9.0,5.0,5.0,5.0,8.0,5.0,9.0,9.0,9.0,1.0,0.0,1.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,293813"
30-sep-25,1451704,16,2,4,4,6,6,5,5,6,6,6,6,7,3,4,6,6,1,3,4,4,2,5,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,8.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,4.0,4.0,6.0,7.0,7.0,7.0,6.0,5.0,7.0,8.0,6.0,5.0,7.0,5.0,6.0,4.0,12.0,"1,540594"
30-sep-25,1451705,6,2,5,3,10,10,9,9,10,10,10,8,10,9,7,4,9,7,8,10,8,6,7,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,7.0,7.0,8.0,9.0,10.0,9.0,8.0,9.0,8.0,7.0,7.0,9.0,8.0,9.0,10.0,8.0,8.0,10.0,9.0,10.0,8.0,5.0,9.0,7.0,7.0,"0,973094"
30-sep-25,1451706,13,2,5,1,8,5,7,9,3,3,3,0,5,8,4,9,7,3,7,5,0,5,8,8,8,8,19.0,2.0,0.0,9.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,8.0,4.0,6.0,9.0,7.0,6.0,8.0,8.0,9.0,99.0,7.0,8.0,7.0,5.0,8.0,8.0,0.0,6.0,0.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,482684"
30-sep-25,1451707,9,2,5,1,10,99,8,10,5,7,10,7,9,3,9,7,9,3,7,7,9,3,8,9,4,6,3.0,8.0,8.0,7.0,8.0,5.0,6.0,6.0,7.0,8.0,5.0,3.0,3.0,6.0,8.0,7.0,3.0,5.0,7.0,1.0,4.0,4.0,9.0,8.0,9.0,5.0,5.0,2.0,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,927266"
30-sep-25,1451708,2,1,2,1,7,7,6,6,6,6,6,8,10,8,10,8,10,1,7,10,5,0,10,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,8.0,0.0,10.0,8.0,10.0,10.0,8.0,10.0,10.0,4.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0,10.0,7.0,4.0,8.0,5.0,3.0,"0,994837"
30-sep-25,1451709,5,2,5,3,9,99,9,9,10,10,10,8,9,8,5,8,10,7,6,8,7,5,8,9,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,8.0,8.0,7.0,8.0,9.0,99.0,7.0,99.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,99.0,7.0,7.0,9.0,7.0,7.0,5.0,8.0,6.0,5.0,"0,86299"
30-sep-25,1451710,5,1,3,4,8,8,8,8,8,8,8,9,8,6,8,7,9,6,7,7,7,5,8,9,8,8,18.0,6.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,4.0,5.0,8.0,7.0,8.0,5.0,7.0,2.0,8.0,6.0,5.0,7.0,8.0,8.0,8.0,7.0,7.0,5.0,7.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,692541"
30-sep-25,1451711,11,1,5,3,6,3,5,2,6,6,3,2,10,6,99,99,8,7,7,10,9,2,6,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,2.0,8.0,2.0,2.0,99.0,9.0,99.0,5.0,5.0,9.0,3.0,8.0,5.0,5.0,5.0,6.0,9.0,6.0,9.0,7.0,5.0,2.0,3.0,3.0,11.0,"1,605009"
30-sep-25,1451712,5,1,2,5,10,10,10,10,6,8,10,8,10,8,5,6,10,5,9,8,9,5,7,10,7,9,99.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,8.0,9.0,10.0,8.0,8.0,6.0,6.0,5.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,943094"
30-sep-25,1451713,18,2,3,2,10,8,8,8,6,6,6,5,2,5,6,99,6,0,7,3,8,3,8,10,8,5,9.0,5.0,5.0,6.0,8.0,6.0,5.0,5.0,6.0,8.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,8.0,7.0,6.0,2.0,8.0,8.0,8.0,8.0,6.0,5.0,4.0,2.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,585518"
30-sep-25,1451714,1,2,3,5,6,6,7,7,5,5,5,8,7,4,5,8,6,3,7,4,7,0,8,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,7.0,5.0,5.0,8.0,8.0,6.0,8.0,6.0,3.0,5.0,4.0,7.0,7.0,7.0,6.0,5.0,8.0,7.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,"0,786926"
30-sep-25,1451715,14,1,1,2,8,9,7,7,4,4,5,6,7,7,6,3,99,9,5,5,6,1,8,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,99.0,6.0,7.0,5.0,99.0,99.0,99.0,99.0,99.0,6.0,4.0,7.0,99.0,99.0,6.0,99.0,5.0,99.0,99.0,7.0,9.0,6.0,8.0,5.0,2.0,"0,978865"
30-sep-25,1451716,15,1,1,1,10,10,8,8,10,10,10,10,10,10,9,2,10,0,7,5,7,0,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,10.0,10.0,10.0,7.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,"2,290703"
30-sep-25,1451717,16,2,5,3,10,10,10,10,10,10,10,7,10,10,0,99,10,5,10,10,10,6,10,10,10,6,12.0,99.0,6.0,10.0,10.0,10.0,8.0,7.0,7.0,10.0,8.0,10.0,10.0,8.0,10.0,10.0,8.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,99.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,409192"
30-sep-25,1451718,17,2,4,3,10,9,7,7,8,8,9,8,9,6,4,5,6,3,7,5,7,5,8,7,8,8,21.0,10.0,5.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,6.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,7.0,7.0,7.0,6.0,9.0,8.0,9.0,7.0,6.0,7.0,5.0,0.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,765814"
30-sep-25,1451719,3,2,5,1,9,9,9,9,6,9,9,7,8,8,8,7,9,10,9,8,8,5,8,9,6,8,99.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,7.0,7.0,8.0,6.0,5.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,5.0,5.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,72949"
30-sep-25,1451720,21,2,5,1,6,6,3,3,1,1,1,0,7,2,3,2,5,0,5,0,0,0,0,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,7.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,8.0,5.0,5.0,8.0,8.0,10.0,10.0,7.0,"0,252885"
30-sep-25,1451721,13,2,5,1,5,3,6,2,6,2,2,3,7,6,5,4,7,4,3,0,4,4,3,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,99.0,4.0,0.0,4.0,8.0,7.0,1.0,7.0,4.0,7.0,4.0,7.0,8.0,6.0,7.0,4.0,7.0,4.0,8.0,"1,482684"
30-sep-25,1451722,13,2,5,3,2,1,8,8,1,1,1,0,99,6,99,1,9,5,4,8,3,1,7,10,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,99.0,99.0,10.0,10.0,10.0,10.0,99.0,5.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,5.0,7.0,99.0,10.0,99.0,8.0,3.0,8.0,99.0,5.0,"1,482684"
30-sep-25,1451723,11,1,3,3,8,6,6,5,5,5,5,7,9,4,5,4,8,4,6,7,5,2,5,5,7,8,5.0,4.0,3.0,8.0,5.0,5.0,6.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,9.0,7.0,5.0,4.0,8.0,2.0,4.0,3.0,5.0,6.0,5.0,6.0,4.0,2.0,2.0,5.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,410591"
30-sep-25,1451724,1,1,4,1,5,5,3,4,2,4,5,1,5,1,4,2,2,1,1,0,1,0,6,4,6,0,27.0,5.0,2.0,2.0,2.0,6.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,4.0,0.0,3.0,2.0,6.0,5.0,2.0,1.0,0.0,2.0,0.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,357559"
30-sep-25,1451725,18,1,5,1,5,5,5,5,0,0,0,99,3,99,99,99,99,0,99,0,0,0,99,99,99,0,19.0,99.0,3.0,2.0,2.0,99.0,99.0,99.0,2.0,2.0,2.0,99.0,6.0,0.0,99.0,5.0,0.0,3.0,0.0,99.0,99.0,99.0,0.0,0.0,99.0,2.0,0.0,99.0,0.0,0.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,562839"
30-sep-25,1451726,7,2,5,5,9,9,6,7,3,5,6,3,5,2,6,4,3,4,8,2,4,1,7,9,7,4,38.0,5.0,4.0,4.0,6.0,1.0,4.0,3.0,5.0,8.0,2.0,4.0,2.0,5.0,8.0,6.0,0.0,0.0,5.0,0.0,2.0,2.0,6.0,7.0,6.0,7.0,7.0,5.0,0.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,148444"
30-sep-25,1451727,5,1,3,4,8,8,7,7,9,9,9,6,9,7,8,7,8,4,6,9,8,6,5,8,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,4.0,6.0,10.0,10.0,99.0,99.0,6.0,7.0,4.0,6.0,4.0,8.0,4.0,4.0,99.0,7.0,99.0,7.0,8.0,7.0,8.0,8.0,9.0,"0,692541"
30-sep-25,1451728,11,2,5,1,7,8,7,7,7,7,7,3,6,4,6,4,7,4,5,6,4,4,6,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,4.0,6.0,5.0,7.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,8.0,6.0,2.0,"1,942125"
